"Scenario","Region","Variable_class","Sub_variable_class_1","Sub_variable_class_2","Sector","Units","year","value"
"FPS","GCC","Electricity generation","Natural gas","","Power","TWh","2020",485.3
"FPS","IND","Electricity generation","Natural gas","","Power","TWh","2020",69.2
"FPS","IDN","Electricity generation","Natural gas","","Power","TWh","2020",51.8
"FPS","JPN","Electricity generation","Natural gas","","Power","TWh","2020",383.8
"FPS","MENA","Electricity generation","Natural gas","","Power","TWh","2020",698.5
"FPS","RUS","Electricity generation","Natural gas","","Power","TWh","2020",432.7
"FPS","SA","Electricity generation","Natural gas","","Power","TWh","2020",123.3
"FPS","SAF","Electricity generation","Natural gas","","Power","TWh","2020",0
"FPS","SEAO","Electricity generation","Natural gas","","Power","TWh","2020",385.7
"FPS","KOR","Electricity generation","Natural gas","","Power","TWh","2020",153.3
"FPS","SSA","Electricity generation","Natural gas","","Power","TWh","2020",60.6
"FPS","GBR","Electricity generation","Natural gas","","Power","TWh","2020",123.5
"FPS","USA","Electricity generation","Natural gas","","Power","TWh","2020",1716.2
"FPS","WEU","Electricity generation","Natural gas","","Power","TWh","2020",520.8
"FPS","WORLD","Electricity generation","Natural gas","","Power","TWh","2020",6216.6
"FPS","AUS","Electricity generation","Natural gas CCS","","Power","TWh","2020",0
"FPS","BRA","Electricity generation","Natural gas CCS","","Power","TWh","2020",0
"FPS","CAN","Electricity generation","Natural gas CCS","","Power","TWh","2020",0
"FPS","CHN","Electricity generation","Natural gas CCS","","Power","TWh","2020",0
"FPS","CSA","Electricity generation","Natural gas CCS","","Power","TWh","2020",0
"FPS","EEU","Electricity generation","Natural gas CCS","","Power","TWh","2020",0
"FPS","EURA","Electricity generation","Natural gas CCS","","Power","TWh","2020",0
"FPS","GCC","Electricity generation","Natural gas CCS","","Power","TWh","2020",0
"FPS","IND","Electricity generation","Natural gas CCS","","Power","TWh","2020",0
"FPS","IDN","Electricity generation","Natural gas CCS","","Power","TWh","2020",0
"FPS","JPN","Electricity generation","Natural gas CCS","","Power","TWh","2020",0
"FPS","MENA","Electricity generation","Natural gas CCS","","Power","TWh","2020",0
"FPS","RUS","Electricity generation","Natural gas CCS","","Power","TWh","2020",0
"FPS","SA","Electricity generation","Natural gas CCS","","Power","TWh","2020",0
"FPS","SAF","Electricity generation","Natural gas CCS","","Power","TWh","2020",0
"FPS","SEAO","Electricity generation","Natural gas CCS","","Power","TWh","2020",0
"FPS","KOR","Electricity generation","Natural gas CCS","","Power","TWh","2020",0
"FPS","SSA","Electricity generation","Natural gas CCS","","Power","TWh","2020",0
"FPS","GBR","Electricity generation","Natural gas CCS","","Power","TWh","2020",0
"FPS","USA","Electricity generation","Natural gas CCS","","Power","TWh","2020",0
"FPS","WEU","Electricity generation","Natural gas CCS","","Power","TWh","2020",0
"FPS","WORLD","Electricity generation","Natural gas CCS","","Power","TWh","2020",0
"FPS","AUS","Electricity generation","Nuclear","","Power","TWh","2020",0
"FPS","BRA","Electricity generation","Nuclear","","Power","TWh","2020",14.1
"FPS","CAN","Electricity generation","Nuclear","","Power","TWh","2020",84.8
"FPS","CHN","Electricity generation","Nuclear","","Power","TWh","2020",360.2
"FPS","CSA","Electricity generation","Nuclear","","Power","TWh","2020",18.6
"FPS","EEU","Electricity generation","Nuclear","","Power","TWh","2020",108.1
"FPS","EURA","Electricity generation","Nuclear","","Power","TWh","2020",72.7
"FPS","GCC","Electricity generation","Nuclear","","Power","TWh","2020",0
"FPS","IND","Electricity generation","Nuclear","","Power","TWh","2020",45.4
"FPS","IDN","Electricity generation","Nuclear","","Power","TWh","2020",0
"FPS","JPN","Electricity generation","Nuclear","","Power","TWh","2020",37.7
"FPS","MENA","Electricity generation","Nuclear","","Power","TWh","2020",5.3
"FPS","RUS","Electricity generation","Nuclear","","Power","TWh","2020",199.4
"FPS","SA","Electricity generation","Nuclear","","Power","TWh","2020",12.3
"FPS","SAF","Electricity generation","Nuclear","","Power","TWh","2020",10.3
"FPS","SEAO","Electricity generation","Nuclear","","Power","TWh","2020",30.2
"FPS","KOR","Electricity generation","Nuclear","","Power","TWh","2020",150.8
"FPS","SSA","Electricity generation","Nuclear","","Power","TWh","2020",0
"FPS","GBR","Electricity generation","Nuclear","","Power","TWh","2020",55.8
"FPS","USA","Electricity generation","Nuclear","","Power","TWh","2020",841.8
"FPS","WEU","Electricity generation","Nuclear","","Power","TWh","2020",630.1
"FPS","WORLD","Electricity generation","Nuclear","","Power","TWh","2020",2677.7
"FPS","AUS","Electricity generation","Hydro","","Power","TWh","2020",14.3
"FPS","BRA","Electricity generation","Hydro","","Power","TWh","2020",398.2
"FPS","CAN","Electricity generation","Hydro","","Power","TWh","2020",333.9
"FPS","CHN","Electricity generation","Hydro","","Power","TWh","2020",1300
"FPS","CSA","Electricity generation","Hydro","","Power","TWh","2020",318.8
"FPS","EEU","Electricity generation","Hydro","","Power","TWh","2020",45.9
"FPS","EURA","Electricity generation","Hydro","","Power","TWh","2020",80.8
"FPS","GCC","Electricity generation","Hydro","","Power","TWh","2020",0
"FPS","IND","Electricity generation","Hydro","","Power","TWh","2020",169.7
"FPS","IDN","Electricity generation","Hydro","","Power","TWh","2020",26.3
"FPS","JPN","Electricity generation","Hydro","","Power","TWh","2020",76.7
"FPS","MENA","Electricity generation","Hydro","","Power","TWh","2020",128.2
"FPS","RUS","Electricity generation","Hydro","","Power","TWh","2020",196.5
"FPS","SA","Electricity generation","Hydro","","Power","TWh","2020",49.3
"FPS","SAF","Electricity generation","Hydro","","Power","TWh","2020",1.5
"FPS","SEAO","Electricity generation","Hydro","","Power","TWh","2020",186.7
"FPS","KOR","Electricity generation","Hydro","","Power","TWh","2020",3.6
"FPS","SSA","Electricity generation","Hydro","","Power","TWh","2020",111.5
"FPS","GBR","Electricity generation","Hydro","","Power","TWh","2020",7.5
"FPS","USA","Electricity generation","Hydro","","Power","TWh","2020",293.6
"FPS","WEU","Electricity generation","Hydro","","Power","TWh","2020",512.5
"FPS","WORLD","Electricity generation","Hydro","","Power","TWh","2020",4255.6
"FPS","AUS","Electricity generation","Biomass","","Power","TWh","2020",3.4
"FPS","BRA","Electricity generation","Biomass","","Power","TWh","2020",64.9
"FPS","CAN","Electricity generation","Biomass","","Power","TWh","2020",9.4
"FPS","CHN","Electricity generation","Biomass","","Power","TWh","2020",147.1
"FPS","CSA","Electricity generation","Biomass","","Power","TWh","2020",23.1
"FPS","EEU","Electricity generation","Biomass","","Power","TWh","2020",30.2
"FPS","EURA","Electricity generation","Biomass","","Power","TWh","2020",1.8
"FPS","GCC","Electricity generation","Biomass","","Power","TWh","2020",0
"FPS","IND","Electricity generation","Biomass","","Power","TWh","2020",39.3
"FPS","IDN","Electricity generation","Biomass","","Power","TWh","2020",16.5
"FPS","JPN","Electricity generation","Biomass","","Power","TWh","2020",47.3
"FPS","MENA","Electricity generation","Biomass","","Power","TWh","2020",4.6
"FPS","RUS","Electricity generation","Biomass","","Power","TWh","2020",3.5
"FPS","SA","Electricity generation","Biomass","","Power","TWh","2020",0.7
"FPS","SAF","Electricity generation","Biomass","","Power","TWh","2020",0.4
"FPS","SEAO","Electricity generation","Biomass","","Power","TWh","2020",27
"FPS","KOR","Electricity generation","Biomass","","Power","TWh","2020",9.2
"FPS","SSA","Electricity generation","Biomass","","Power","TWh","2020",1.3
"FPS","GBR","Electricity generation","Biomass","","Power","TWh","2020",53.1
"FPS","USA","Electricity generation","Biomass","","Power","TWh","2020",76.4
"FPS","WEU","Electricity generation","Biomass","","Power","TWh","2020",176.5
"FPS","WORLD","Electricity generation","Biomass","","Power","TWh","2020",735.8
"FPS","AUS","Electricity generation","Biomass CCS","","Power","TWh","2020",0
"FPS","BRA","Electricity generation","Biomass CCS","","Power","TWh","2020",0
"FPS","CAN","Electricity generation","Biomass CCS","","Power","TWh","2020",0
"FPS","CHN","Electricity generation","Biomass CCS","","Power","TWh","2020",0
"FPS","CSA","Electricity generation","Biomass CCS","","Power","TWh","2020",0
"FPS","EEU","Electricity generation","Biomass CCS","","Power","TWh","2020",0
"FPS","EURA","Electricity generation","Biomass CCS","","Power","TWh","2020",0
"FPS","GCC","Electricity generation","Biomass CCS","","Power","TWh","2020",0
"FPS","IND","Electricity generation","Biomass CCS","","Power","TWh","2020",0
"FPS","IDN","Electricity generation","Biomass CCS","","Power","TWh","2020",0
"FPS","JPN","Electricity generation","Biomass CCS","","Power","TWh","2020",0
"FPS","MENA","Electricity generation","Biomass CCS","","Power","TWh","2020",0
"FPS","RUS","Electricity generation","Biomass CCS","","Power","TWh","2020",0
"FPS","SA","Electricity generation","Biomass CCS","","Power","TWh","2020",0
"FPS","SAF","Electricity generation","Biomass CCS","","Power","TWh","2020",0
"FPS","SEAO","Electricity generation","Biomass CCS","","Power","TWh","2020",0
"FPS","KOR","Electricity generation","Biomass CCS","","Power","TWh","2020",0
"FPS","SSA","Electricity generation","Biomass CCS","","Power","TWh","2020",0
"FPS","GBR","Electricity generation","Biomass CCS","","Power","TWh","2020",0
"FPS","USA","Electricity generation","Biomass CCS","","Power","TWh","2020",0
"FPS","WEU","Electricity generation","Biomass CCS","","Power","TWh","2020",0
"FPS","WORLD","Electricity generation","Biomass CCS","","Power","TWh","2020",0
"FPS","AUS","Electricity generation","Solar","","Power","TWh","2020",20.4
"FPS","BRA","Electricity generation","Solar","","Power","TWh","2020",10.8
"FPS","CAN","Electricity generation","Solar","","Power","TWh","2020",4.1
"FPS","CHN","Electricity generation","Solar","","Power","TWh","2020",257.4
"FPS","CSA","Electricity generation","Solar","","Power","TWh","2020",30.7
"FPS","EEU","Electricity generation","Solar","","Power","TWh","2020",9
"FPS","EURA","Electricity generation","Solar","","Power","TWh","2020",8.3
"FPS","GCC","Electricity generation","Solar","","Power","TWh","2020",5.2
"FPS","IND","Electricity generation","Solar","","Power","TWh","2020",57.7
"FPS","IDN","Electricity generation","Solar","","Power","TWh","2020",0.2
"FPS","JPN","Electricity generation","Solar","","Power","TWh","2020",77
"FPS","MENA","Electricity generation","Solar","","Power","TWh","2020",14.3
"FPS","RUS","Electricity generation","Solar","","Power","TWh","2020",1.2
"FPS","SA","Electricity generation","Solar","","Power","TWh","2020",2.1
"FPS","SAF","Electricity generation","Solar","","Power","TWh","2020",7.9
"FPS","SEAO","Electricity generation","Solar","","Power","TWh","2020",23.7
"FPS","KOR","Electricity generation","Solar","","Power","TWh","2020",16.9
"FPS","SSA","Electricity generation","Solar","","Power","TWh","2020",1.6
"FPS","GBR","Electricity generation","Solar","","Power","TWh","2020",14.3
"FPS","USA","Electricity generation","Solar","","Power","TWh","2020",122
"FPS","WEU","Electricity generation","Solar","","Power","TWh","2020",138.5
"FPS","WORLD","Electricity generation","Solar","","Power","TWh","2020",823.4
"FPS","AUS","Electricity generation","Onshore wind","","Power","TWh","2020",19.8
"FPS","BRA","Electricity generation","Onshore wind","","Power","TWh","2020",57.3
"FPS","CAN","Electricity generation","Onshore wind","","Power","TWh","2020",30.9
"FPS","CHN","Electricity generation","Onshore wind","","Power","TWh","2020",444.7
"FPS","CSA","Electricity generation","Onshore wind","","Power","TWh","2020",47
"FPS","EEU","Electricity generation","Onshore wind","","Power","TWh","2020",17
"FPS","EURA","Electricity generation","Onshore wind","","Power","TWh","2020",6.4
"FPS","GCC","Electricity generation","Onshore wind","","Power","TWh","2020",0.1
"FPS","IND","Electricity generation","Onshore wind","","Power","TWh","2020",67
"FPS","IDN","Electricity generation","Onshore wind","","Power","TWh","2020",0
"FPS","JPN","Electricity generation","Onshore wind","","Power","TWh","2020",8.6
"FPS","MENA","Electricity generation","Onshore wind","","Power","TWh","2020",10.6
"FPS","RUS","Electricity generation","Onshore wind","","Power","TWh","2020",1.3
"FPS","SA","Electricity generation","Onshore wind","","Power","TWh","2020",3
"FPS","SAF","Electricity generation","Onshore wind","","Power","TWh","2020",0.3
"FPS","SEAO","Electricity generation","Onshore wind","","Power","TWh","2020",9.1
"FPS","KOR","Electricity generation","Onshore wind","","Power","TWh","2020",2.7
"FPS","SSA","Electricity generation","Onshore wind","","Power","TWh","2020",0.9
"FPS","GBR","Electricity generation","Onshore wind","","Power","TWh","2020",38.8
"FPS","USA","Electricity generation","Onshore wind","","Power","TWh","2020",349.4
"FPS","WEU","Electricity generation","Onshore wind","","Power","TWh","2020",319.7
"FPS","WORLD","Electricity generation","Onshore wind","","Power","TWh","2020",1434.8
"FPS","AUS","Electricity generation","Offshore wind","","Power","TWh","2020",0
"FPS","BRA","Electricity generation","Offshore wind","","Power","TWh","2020",0
"FPS","CAN","Electricity generation","Offshore wind","","Power","TWh","2020",0
"FPS","CHN","Electricity generation","Offshore wind","","Power","TWh","2020",14.6
"FPS","CSA","Electricity generation","Offshore wind","","Power","TWh","2020",0
"FPS","EEU","Electricity generation","Offshore wind","","Power","TWh","2020",0.3
"FPS","EURA","Electricity generation","Offshore wind","","Power","TWh","2020",0
"FPS","GCC","Electricity generation","Offshore wind","","Power","TWh","2020",0
"FPS","IND","Electricity generation","Offshore wind","","Power","TWh","2020",0
"FPS","IDN","Electricity generation","Offshore wind","","Power","TWh","2020",0
"FPS","JPN","Electricity generation","Offshore wind","","Power","TWh","2020",0.1
"FPS","MENA","Electricity generation","Offshore wind","","Power","TWh","2020",0
"FPS","RUS","Electricity generation","Offshore wind","","Power","TWh","2020",0
"FPS","SA","Electricity generation","Offshore wind","","Power","TWh","2020",0
"FPS","SAF","Electricity generation","Offshore wind","","Power","TWh","2020",0
"FPS","SEAO","Electricity generation","Offshore wind","","Power","TWh","2020",0.5
"FPS","KOR","Electricity generation","Offshore wind","","Power","TWh","2020",0.2
"FPS","SSA","Electricity generation","Offshore wind","","Power","TWh","2020",0
"FPS","GBR","Electricity generation","Offshore wind","","Power","TWh","2020",45.2
"FPS","USA","Electricity generation","Offshore wind","","Power","TWh","2020",0.1
"FPS","WEU","Electricity generation","Offshore wind","","Power","TWh","2020",48.5
"FPS","WORLD","Electricity generation","Offshore wind","","Power","TWh","2020",109.7
"FPS","AUS","Electricity generation","Hydrogen","","Power","TWh","2020",0
"FPS","BRA","Electricity generation","Hydrogen","","Power","TWh","2020",0
"FPS","CAN","Electricity generation","Hydrogen","","Power","TWh","2020",0
"FPS","CHN","Electricity generation","Hydrogen","","Power","TWh","2020",0
"FPS","CSA","Electricity generation","Hydrogen","","Power","TWh","2020",0
"FPS","EEU","Electricity generation","Hydrogen","","Power","TWh","2020",0
"FPS","EURA","Electricity generation","Hydrogen","","Power","TWh","2020",0
"FPS","GCC","Electricity generation","Hydrogen","","Power","TWh","2020",0
"FPS","IND","Electricity generation","Hydrogen","","Power","TWh","2020",0
"FPS","IDN","Electricity generation","Hydrogen","","Power","TWh","2020",0
"FPS","JPN","Electricity generation","Hydrogen","","Power","TWh","2020",0
"FPS","MENA","Electricity generation","Hydrogen","","Power","TWh","2020",0
